timestamp;SID;Etapa;Subetapa;Remoto;Local;Alerta
"""08/09-19:35:15.969841 ";2273;3;1;10.5.1.110;10.5.7.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP login brute force attempt', flow:to_server,established,no_stream, content:'LOGIN', fast_pattern:only, detection_filter:track by_dst, count 30, seconds 30, metadata:ruleset community, service imap, reference:url,attack.mitre.org/techniques/T1110, classtype:suspicious-login, sid:2273, rev:12,)
"""08/09-19:35:17.713515 ";3065;4;0;10.5.14.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP append literal overflow attempt', flow:established,to_server, content:'APPEND', fast_pattern:only, pcre:'/sAPPENDs[^\n]*?s{/smi', byte_test:5,>,256,0,string,dec,relative, metadata:ruleset community, service imap, reference:bugtraq,11775, reference:cve,2004-1211, reference:nessus,15867, classtype:misc-attack, sid:3065, rev:11,)
"""08/09-19:35:17.713515 ";3065;4;0;10.5.14.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP append literal overflow attempt', flow:established,to_server, content:'APPEND', fast_pattern:only, pcre:'/sAPPENDs[^\n]*?s{/smi', byte_test:5,>,256,0,string,dec,relative, metadata:ruleset community, service imap, reference:bugtraq,11775, reference:cve,2004-1211, reference:nessus,15867, classtype:misc-attack, sid:3065, rev:11,)
"""08/09-19:35:17.716413 ";3069;3;1;10.5.14.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP fetch literal overflow attempt', flow:established,to_server, content:'FETCH', fast_pattern:only, pcre:'/sFETCHs[^\n]*?s{/smi', byte_test:5,>,256,0,string,dec,relative, metadata:ruleset community, service imap, reference:bugtraq,11775, reference:cve,2004-1211, reference:nessus,15867, classtype:misc-attack, sid:3069, rev:11,)
"""08/09-19:35:17.716413 ";3069;3;1;10.5.14.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP fetch literal overflow attempt', flow:established,to_server, content:'FETCH', fast_pattern:only, pcre:'/sFETCHs[^\n]*?s{/smi', byte_test:5,>,256,0,string,dec,relative, metadata:ruleset community, service imap, reference:bugtraq,11775, reference:cve,2004-1211, reference:nessus,15867, classtype:misc-attack, sid:3069, rev:11,)
"""08/09-19:35:18.793117 ";2273;3;1;10.5.1.110;10.5.7.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP login brute force attempt', flow:to_server,established,no_stream, content:'LOGIN', fast_pattern:only, detection_filter:track by_dst, count 30, seconds 30, metadata:ruleset community, service imap, reference:url,attack.mitre.org/techniques/T1110, classtype:suspicious-login, sid:2273, rev:12,)
"""08/09-19:35:21.840535 ";2273;3;1;10.5.1.110;10.5.7.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP login brute force attempt', flow:to_server,established,no_stream, content:'LOGIN', fast_pattern:only, detection_filter:track by_dst, count 30, seconds 30, metadata:ruleset community, service imap, reference:url,attack.mitre.org/techniques/T1110, classtype:suspicious-login, sid:2273, rev:12,)
"""08/09-19:35:24.491496 ";2273;3;1;10.5.1.110;10.5.7.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP login brute force attempt', flow:to_server,established,no_stream, content:'LOGIN', fast_pattern:only, detection_filter:track by_dst, count 30, seconds 30, metadata:ruleset community, service imap, reference:url,attack.mitre.org/techniques/T1110, classtype:suspicious-login, sid:2273, rev:12,)
"""08/09-19:35:27.470660 ";1384;3;0;10.5.1.102;239.255.255.250;alert udp $EXTERNAL_NET any -> $HOME_NET 1900 (msg:'OS-WINDOWS Microsoft Windows UPnP malformed advertisement', flow:to_server,no_stream, content:'NOTIFY app-detect.rules attack-responses.rules backdoor.rules bad-traffic.rules botnet-cnc.rules browser-chrome.rules browser-firefox.rules browser-ie.rules browser-other.rules browser-plugins.rules browser-webkit.rules chat.rules community-bot.rules community-deleted.rules community-dos.rules community-exploit.rules community-ftp.rules community-game.rules community-icmp.rules community-imap.rules community-inappropriate.rules community-mail-client.rules community-misc.rules community-nntp.rules community-oracle.rules community-policy.rules community-sip.rules community-smtp.rules community-sql-injection.rules community-virus.rules community-web-attacks.rules community-web-cgi.rules community-web-client.rules community-web-dos.rules community-web-iis.rules community-web-misc.rules community-web-php.rules content-replace.rules ddos.rules decoder.rules deleted.rules dns.rules dos.rules experimental.rules exploit-kit.rules exploit.rules file-executable.rules file-flash.rules file-identify.rules file-image.rules file-java.rules file-multimedia.rules file-office.rules file-other.rules file-pdf.rules finger.rules ftp.rules icmp-info.rules icmp.rules imap.rules indicator-compromise.rules indicator-obfuscation.rules indicator-scan.rules indicator-shellcode.rules info.rules local.rules malware-backdoor.rules malware-cnc.rules malware-other.rules malware-tools.rules misc.rules multimedia.rules mysql.rules netbios.rules nntp.rules oracle.rules os-linux.rules os-mobile.rules os-other.rules os-solaris.rules os-windows.rules other-ids.rules p2p.rules phishing-spam.rules policy-multimedia.rules policy-other.rules policy-social.rules policy-spam.rules policy.rules pop2.rules pop3.rules porn.rules preprocessor.rules protocol-dns.rules protocol-finger.rules protocol-ftp.rules protocol-icmp.rules protocol-imap.rules protocol-nntp.rules protocol-other.rules protocol-pop.rules protocol-rpc.rules protocol-scada.rules protocol-services.rules protocol-snmp.rules protocol-telnet.rules protocol-tftp.rules protocol-voip.rules pua-adware.rules pua-other.rules pua-p2p.rules pua-toolbars.rules rpc.rules rservices.rules scada.rules scan.rules sensitive-data.rules server-apache.rules server-iis.rules server-mail.rules server-mssql.rules server-mysql.rules server-oracle.rules server-other.rules server-samba.rules server-webapp.rules shellcode.rules smtp.rules snmp.rules specific-threats.rules spyware-put.rules sql.rules telnet.rules tftp.rules virus.rules voip.rules web-activex.rules web-attacks.rules web-cgi.rules web-client.rules web-coldfusion.rules web-frontpage.rules web-iis.rules web-misc.rules web-php.rules x11.rules ', fast_pattern:only, content:'LOCATION|3A|', nocase, detection_filter:track by_dst, count 10, seconds 1, metadata:policy max-detect-ips drop, ruleset community, reference:bugtraq,3723, reference:cve,2001-0876, reference:cve,2001-0877, reference:nessus,10829, reference:url,technet.microsoft.com/en-us/security/bulletin/MS01-059, classtype:misc-attack, sid:1384, rev:21,)
"""08/09-19:35:27.763591 ";1384;3;0;10.5.1.102;239.255.255.250;alert udp $EXTERNAL_NET any -> $HOME_NET 1900 (msg:'OS-WINDOWS Microsoft Windows UPnP malformed advertisement', flow:to_server,no_stream, content:'NOTIFY app-detect.rules attack-responses.rules backdoor.rules bad-traffic.rules botnet-cnc.rules browser-chrome.rules browser-firefox.rules browser-ie.rules browser-other.rules browser-plugins.rules browser-webkit.rules chat.rules community-bot.rules community-deleted.rules community-dos.rules community-exploit.rules community-ftp.rules community-game.rules community-icmp.rules community-imap.rules community-inappropriate.rules community-mail-client.rules community-misc.rules community-nntp.rules community-oracle.rules community-policy.rules community-sip.rules community-smtp.rules community-sql-injection.rules community-virus.rules community-web-attacks.rules community-web-cgi.rules community-web-client.rules community-web-dos.rules community-web-iis.rules community-web-misc.rules community-web-php.rules content-replace.rules ddos.rules decoder.rules deleted.rules dns.rules dos.rules experimental.rules exploit-kit.rules exploit.rules file-executable.rules file-flash.rules file-identify.rules file-image.rules file-java.rules file-multimedia.rules file-office.rules file-other.rules file-pdf.rules finger.rules ftp.rules icmp-info.rules icmp.rules imap.rules indicator-compromise.rules indicator-obfuscation.rules indicator-scan.rules indicator-shellcode.rules info.rules local.rules malware-backdoor.rules malware-cnc.rules malware-other.rules malware-tools.rules misc.rules multimedia.rules mysql.rules netbios.rules nntp.rules oracle.rules os-linux.rules os-mobile.rules os-other.rules os-solaris.rules os-windows.rules other-ids.rules p2p.rules phishing-spam.rules policy-multimedia.rules policy-other.rules policy-social.rules policy-spam.rules policy.rules pop2.rules pop3.rules porn.rules preprocessor.rules protocol-dns.rules protocol-finger.rules protocol-ftp.rules protocol-icmp.rules protocol-imap.rules protocol-nntp.rules protocol-other.rules protocol-pop.rules protocol-rpc.rules protocol-scada.rules protocol-services.rules protocol-snmp.rules protocol-telnet.rules protocol-tftp.rules protocol-voip.rules pua-adware.rules pua-other.rules pua-p2p.rules pua-toolbars.rules rpc.rules rservices.rules scada.rules scan.rules sensitive-data.rules server-apache.rules server-iis.rules server-mail.rules server-mssql.rules server-mysql.rules server-oracle.rules server-other.rules server-samba.rules server-webapp.rules shellcode.rules smtp.rules snmp.rules specific-threats.rules spyware-put.rules sql.rules telnet.rules tftp.rules virus.rules voip.rules web-activex.rules web-attacks.rules web-cgi.rules web-client.rules web-coldfusion.rules web-frontpage.rules web-iis.rules web-misc.rules web-php.rules x11.rules ', fast_pattern:only, content:'LOCATION|3A|', nocase, detection_filter:track by_dst, count 10, seconds 1, metadata:policy max-detect-ips drop, ruleset community, reference:bugtraq,3723, reference:cve,2001-0876, reference:cve,2001-0877, reference:nessus,10829, reference:url,technet.microsoft.com/en-us/security/bulletin/MS01-059, classtype:misc-attack, sid:1384, rev:21,)
"""08/09-19:35:27.893580 ";1384;3;0;10.5.1.102;239.255.255.250;alert udp $EXTERNAL_NET any -> $HOME_NET 1900 (msg:'OS-WINDOWS Microsoft Windows UPnP malformed advertisement', flow:to_server,no_stream, content:'NOTIFY app-detect.rules attack-responses.rules backdoor.rules bad-traffic.rules botnet-cnc.rules browser-chrome.rules browser-firefox.rules browser-ie.rules browser-other.rules browser-plugins.rules browser-webkit.rules chat.rules community-bot.rules community-deleted.rules community-dos.rules community-exploit.rules community-ftp.rules community-game.rules community-icmp.rules community-imap.rules community-inappropriate.rules community-mail-client.rules community-misc.rules community-nntp.rules community-oracle.rules community-policy.rules community-sip.rules community-smtp.rules community-sql-injection.rules community-virus.rules community-web-attacks.rules community-web-cgi.rules community-web-client.rules community-web-dos.rules community-web-iis.rules community-web-misc.rules community-web-php.rules content-replace.rules ddos.rules decoder.rules deleted.rules dns.rules dos.rules experimental.rules exploit-kit.rules exploit.rules file-executable.rules file-flash.rules file-identify.rules file-image.rules file-java.rules file-multimedia.rules file-office.rules file-other.rules file-pdf.rules finger.rules ftp.rules icmp-info.rules icmp.rules imap.rules indicator-compromise.rules indicator-obfuscation.rules indicator-scan.rules indicator-shellcode.rules info.rules local.rules malware-backdoor.rules malware-cnc.rules malware-other.rules malware-tools.rules misc.rules multimedia.rules mysql.rules netbios.rules nntp.rules oracle.rules os-linux.rules os-mobile.rules os-other.rules os-solaris.rules os-windows.rules other-ids.rules p2p.rules phishing-spam.rules policy-multimedia.rules policy-other.rules policy-social.rules policy-spam.rules policy.rules pop2.rules pop3.rules porn.rules preprocessor.rules protocol-dns.rules protocol-finger.rules protocol-ftp.rules protocol-icmp.rules protocol-imap.rules protocol-nntp.rules protocol-other.rules protocol-pop.rules protocol-rpc.rules protocol-scada.rules protocol-services.rules protocol-snmp.rules protocol-telnet.rules protocol-tftp.rules protocol-voip.rules pua-adware.rules pua-other.rules pua-p2p.rules pua-toolbars.rules rpc.rules rservices.rules scada.rules scan.rules sensitive-data.rules server-apache.rules server-iis.rules server-mail.rules server-mssql.rules server-mysql.rules server-oracle.rules server-other.rules server-samba.rules server-webapp.rules shellcode.rules smtp.rules snmp.rules specific-threats.rules spyware-put.rules sql.rules telnet.rules tftp.rules virus.rules voip.rules web-activex.rules web-attacks.rules web-cgi.rules web-client.rules web-coldfusion.rules web-frontpage.rules web-iis.rules web-misc.rules web-php.rules x11.rules ', fast_pattern:only, content:'LOCATION|3A|', nocase, detection_filter:track by_dst, count 10, seconds 1, metadata:policy max-detect-ips drop, ruleset community, reference:bugtraq,3723, reference:cve,2001-0876, reference:cve,2001-0877, reference:nessus,10829, reference:url,technet.microsoft.com/en-us/security/bulletin/MS01-059, classtype:misc-attack, sid:1384, rev:21,)
"""08/09-19:35:27.896520 ";1384;3;0;10.5.1.102;239.255.255.250;alert udp $EXTERNAL_NET any -> $HOME_NET 1900 (msg:'OS-WINDOWS Microsoft Windows UPnP malformed advertisement', flow:to_server,no_stream, content:'NOTIFY app-detect.rules attack-responses.rules backdoor.rules bad-traffic.rules botnet-cnc.rules browser-chrome.rules browser-firefox.rules browser-ie.rules browser-other.rules browser-plugins.rules browser-webkit.rules chat.rules community-bot.rules community-deleted.rules community-dos.rules community-exploit.rules community-ftp.rules community-game.rules community-icmp.rules community-imap.rules community-inappropriate.rules community-mail-client.rules community-misc.rules community-nntp.rules community-oracle.rules community-policy.rules community-sip.rules community-smtp.rules community-sql-injection.rules community-virus.rules community-web-attacks.rules community-web-cgi.rules community-web-client.rules community-web-dos.rules community-web-iis.rules community-web-misc.rules community-web-php.rules content-replace.rules ddos.rules decoder.rules deleted.rules dns.rules dos.rules experimental.rules exploit-kit.rules exploit.rules file-executable.rules file-flash.rules file-identify.rules file-image.rules file-java.rules file-multimedia.rules file-office.rules file-other.rules file-pdf.rules finger.rules ftp.rules icmp-info.rules icmp.rules imap.rules indicator-compromise.rules indicator-obfuscation.rules indicator-scan.rules indicator-shellcode.rules info.rules local.rules malware-backdoor.rules malware-cnc.rules malware-other.rules malware-tools.rules misc.rules multimedia.rules mysql.rules netbios.rules nntp.rules oracle.rules os-linux.rules os-mobile.rules os-other.rules os-solaris.rules os-windows.rules other-ids.rules p2p.rules phishing-spam.rules policy-multimedia.rules policy-other.rules policy-social.rules policy-spam.rules policy.rules pop2.rules pop3.rules porn.rules preprocessor.rules protocol-dns.rules protocol-finger.rules protocol-ftp.rules protocol-icmp.rules protocol-imap.rules protocol-nntp.rules protocol-other.rules protocol-pop.rules protocol-rpc.rules protocol-scada.rules protocol-services.rules protocol-snmp.rules protocol-telnet.rules protocol-tftp.rules protocol-voip.rules pua-adware.rules pua-other.rules pua-p2p.rules pua-toolbars.rules rpc.rules rservices.rules scada.rules scan.rules sensitive-data.rules server-apache.rules server-iis.rules server-mail.rules server-mssql.rules server-mysql.rules server-oracle.rules server-other.rules server-samba.rules server-webapp.rules shellcode.rules smtp.rules snmp.rules specific-threats.rules spyware-put.rules sql.rules telnet.rules tftp.rules virus.rules voip.rules web-activex.rules web-attacks.rules web-cgi.rules web-client.rules web-coldfusion.rules web-frontpage.rules web-iis.rules web-misc.rules web-php.rules x11.rules ', fast_pattern:only, content:'LOCATION|3A|', nocase, detection_filter:track by_dst, count 10, seconds 1, metadata:policy max-detect-ips drop, ruleset community, reference:bugtraq,3723, reference:cve,2001-0876, reference:cve,2001-0877, reference:nessus,10829, reference:url,technet.microsoft.com/en-us/security/bulletin/MS01-059, classtype:misc-attack, sid:1384, rev:21,)
"""08/09-19:35:28.153556 ";1384;3;0;10.5.1.102;239.255.255.250;alert udp $EXTERNAL_NET any -> $HOME_NET 1900 (msg:'OS-WINDOWS Microsoft Windows UPnP malformed advertisement', flow:to_server,no_stream, content:'NOTIFY app-detect.rules attack-responses.rules backdoor.rules bad-traffic.rules botnet-cnc.rules browser-chrome.rules browser-firefox.rules browser-ie.rules browser-other.rules browser-plugins.rules browser-webkit.rules chat.rules community-bot.rules community-deleted.rules community-dos.rules community-exploit.rules community-ftp.rules community-game.rules community-icmp.rules community-imap.rules community-inappropriate.rules community-mail-client.rules community-misc.rules community-nntp.rules community-oracle.rules community-policy.rules community-sip.rules community-smtp.rules community-sql-injection.rules community-virus.rules community-web-attacks.rules community-web-cgi.rules community-web-client.rules community-web-dos.rules community-web-iis.rules community-web-misc.rules community-web-php.rules content-replace.rules ddos.rules decoder.rules deleted.rules dns.rules dos.rules experimental.rules exploit-kit.rules exploit.rules file-executable.rules file-flash.rules file-identify.rules file-image.rules file-java.rules file-multimedia.rules file-office.rules file-other.rules file-pdf.rules finger.rules ftp.rules icmp-info.rules icmp.rules imap.rules indicator-compromise.rules indicator-obfuscation.rules indicator-scan.rules indicator-shellcode.rules info.rules local.rules malware-backdoor.rules malware-cnc.rules malware-other.rules malware-tools.rules misc.rules multimedia.rules mysql.rules netbios.rules nntp.rules oracle.rules os-linux.rules os-mobile.rules os-other.rules os-solaris.rules os-windows.rules other-ids.rules p2p.rules phishing-spam.rules policy-multimedia.rules policy-other.rules policy-social.rules policy-spam.rules policy.rules pop2.rules pop3.rules porn.rules preprocessor.rules protocol-dns.rules protocol-finger.rules protocol-ftp.rules protocol-icmp.rules protocol-imap.rules protocol-nntp.rules protocol-other.rules protocol-pop.rules protocol-rpc.rules protocol-scada.rules protocol-services.rules protocol-snmp.rules protocol-telnet.rules protocol-tftp.rules protocol-voip.rules pua-adware.rules pua-other.rules pua-p2p.rules pua-toolbars.rules rpc.rules rservices.rules scada.rules scan.rules sensitive-data.rules server-apache.rules server-iis.rules server-mail.rules server-mssql.rules server-mysql.rules server-oracle.rules server-other.rules server-samba.rules server-webapp.rules shellcode.rules smtp.rules snmp.rules specific-threats.rules spyware-put.rules sql.rules telnet.rules tftp.rules virus.rules voip.rules web-activex.rules web-attacks.rules web-cgi.rules web-client.rules web-coldfusion.rules web-frontpage.rules web-iis.rules web-misc.rules web-php.rules x11.rules ', fast_pattern:only, content:'LOCATION|3A|', nocase, detection_filter:track by_dst, count 10, seconds 1, metadata:policy max-detect-ips drop, ruleset community, reference:bugtraq,3723, reference:cve,2001-0876, reference:cve,2001-0877, reference:nessus,10829, reference:url,technet.microsoft.com/en-us/security/bulletin/MS01-059, classtype:misc-attack, sid:1384, rev:21,)
